,year,bkvlps,epspx,cik,motif_003,motif_012,motif_102,motif_021D,motif_021U,motif_021C,motif_111D,motif_111U,motif_030T,motif_030C,motif_201,motif_120D,motif_120U,motif_120C,motif_210,motif_300
38837,2019.0,16.9996,0.37,1492298.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
38838,2020.0,16.1912,0.67,1492298.0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0
38839,2021.0,14.6682,-0.52,1492298.0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0
38840,2022.0,13.2306,-0.34,1492298.0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0
38841,2023.0,12.1182,0.06,1492298.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
38842,2010.0,6.0946,0.8,1495925.0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0
38843,2011.0,6.5725,0.71,1495925.0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0
38844,2011.0,6.4353,1.06,1498710.0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0
38845,2012.0,8.0382,1.5,1498710.0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0
38846,2013.0,10.5989,2.44,1498710.0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0
38847,2014.0,13.783,3.1,1498710.0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0
38848,2015.0,17.1271,4.39,1498710.0,0,0,0,0,0,0,7,0,0,0,18,0,0,0,0,0
38849,2016.0,20.1167,3.77,1498710.0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0
38850,2017.0,26.0581,6.08,1498710.0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0
38851,2018.0,28.2482,2.28,1498710.0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0
38852,2019.0,33.0338,4.9,1498710.0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0
38853,2020.0,23.0289,-5.06,1498710.0,0,0,0,0,0,0,4,1,0,0,14,0,0,0,0,0
38854,2021.0,19.4968,-4.5,1498710.0,0,0,0,0,0,0,4,1,0,0,20,0,0,0,0,0
38855,2022.0,14.4265,-5.1,1498710.0,0,0,0,0,0,0,4,1,0,0,29,0,0,0,0,0
38856,2023.0,10.3818,-4.1,1498710.0,0,0,0,0,0,0,8,22,0,0,63,0,0,0,0,0
38857,2013.0,8.6774,2.75,1502034.0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,1
38858,2014.0,8.5588,2.83,1502034.0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,1
38859,2015.0,6.143,2.61,1502034.0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,1
38860,2016.0,-1.3896,-4.12,1502034.0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,1
38861,2017.0,-1.9385,-2.16,1502034.0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,1
38862,2018.0,-1.3627,0.83,1502034.0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,1
38863,2019.0,-2.451,-0.64,1502034.0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,1
38864,2020.0,0.5713,-1.97,1488039.0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
38865,2021.0,1.0909,-0.18,1488039.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
38866,2022.0,0.9316,-0.21,1488039.0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
38867,2023.0,0.7264,-0.24,1488039.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
38868,2010.0,1.1616,-3.67,1366649.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
38869,2011.0,-0.4904,-1.75,1366649.0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
38870,2012.0,-1.2378,-4.04,1366649.0,0,0,0,0,0,0,4,0,0,0,23,0,0,0,0,0
38871,2013.0,-4.1257,-3.4,1366649.0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0
38872,2015.0,1.5301,-0.9,1432196.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
38873,2016.0,1.037,-0.75,1432196.0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1
38874,2017.0,0.9357,-0.5,1432196.0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1
38875,2018.0,0.5386,-0.42,1432196.0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,1
38876,2011.0,5.266,-0.22,1365038.0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,1
38877,2012.0,5.4318,0.07,1365038.0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,1
38878,2013.0,5.7209,-0.23,1365038.0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,1
38879,2014.0,5.8174,-13.66,1365038.0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,1
38880,2015.0,3.9258,-2.18,1365038.0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,1
38881,2016.0,4.0353,-0.1,1365038.0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0
38882,2017.0,2.7826,-1.52,1365038.0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0
38883,2018.0,2.6169,-0.94,1365038.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
38884,2019.0,1.819,-1.03,1365038.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
38885,2020.0,67.5726,-0.5,1981792.0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0
38886,2021.0,68.6197,1.03,1981792.0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0
38887,2022.0,71.0915,3.65,1981792.0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0
38888,2023.0,59.812,-11.13,1981792.0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0
38889,2016.0,12.0931,-0.43,1487428.0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0
38890,2017.0,11.7253,0.83,1487428.0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0
38891,2021.0,11.5631,1.39,1487428.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
38892,2022.0,11.4744,0.86,1487428.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
38893,2023.0,9.7096,-0.56,1487428.0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0
38894,2011.0,15.7141,0.63,1504008.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
38895,2012.0,19.0157,2.05,1504008.0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0
38896,2013.0,19.0936,2.03,1504008.0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0
38897,2014.0,20.1908,1.95,1504008.0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0
38898,2015.0,21.6538,2.37,1504008.0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0
38899,2016.0,23.2168,2.11,1504008.0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0
38900,2017.0,28.3212,5.6,1504008.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
38901,2018.0,29.4917,3.01,1504008.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
38902,2019.0,31.3344,3.14,1504008.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
38903,2015.0,0.6143,-1.26,1292519.0,0,0,0,0,0,0,26,0,0,0,38,0,0,0,0,0
38904,2016.0,0.9034,-0.76,1292519.0,0,0,0,0,0,0,26,0,0,0,38,0,0,0,0,0
38905,2017.0,0.295,-0.81,1292519.0,0,0,0,0,0,0,23,0,0,0,41,0,0,0,0,0
38906,2018.0,1.7307,-4.69,1292519.0,0,0,0,0,0,0,25,0,0,0,44,0,0,0,0,0
38907,2019.0,0.3379,-1.18,1292519.0,0,0,0,0,0,0,22,0,0,0,54,0,0,0,0,0
38908,2020.0,0.8119,-1.31,1292519.0,0,0,0,0,0,0,18,0,0,0,55,0,0,0,0,0
38909,2021.0,0.5287,-0.3,1292519.0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
38910,2022.0,6.4825,-6.83,1292519.0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0
38911,2011.0,1.9049,-2.38,1396814.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
38912,2012.0,2.0187,-1.72,1396814.0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0
38913,2013.0,1.2263,-1.93,1396814.0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,1
38914,2014.0,4.7342,-0.39,1396814.0,0,0,0,0,0,0,8,0,0,0,24,0,0,0,0,1
38915,2015.0,5.9268,0.05,1396814.0,0,0,0,0,0,0,8,0,0,0,45,0,0,0,0,2
38916,2016.0,5.8423,-1.02,1396814.0,0,0,0,0,0,0,33,0,0,0,88,0,0,0,0,2
38917,2017.0,6.8721,-1.07,1396814.0,0,0,0,0,0,0,29,0,0,0,83,0,0,0,0,2
38918,2018.0,7.7924,-0.01,1396814.0,0,0,0,0,0,0,30,0,0,0,86,0,0,0,0,1
38919,2019.0,8.4696,-0.27,1396814.0,0,0,0,0,0,0,26,0,0,0,89,0,0,0,0,1
38920,2020.0,14.201,3.41,1396814.0,0,0,0,0,0,0,23,0,0,0,102,0,0,0,0,1
38921,2021.0,16.3278,0.95,1396814.0,0,0,0,0,0,0,19,0,0,0,78,0,0,0,0,0
38922,2022.0,16.8745,0.35,1396814.0,0,0,0,0,0,0,21,0,0,0,77,0,0,0,0,0
38923,2023.0,18.7201,0.91,1396814.0,0,0,0,0,0,0,23,1,0,0,90,0,0,0,0,0
38924,2013.0,3.2139,-0.63,1131543.0,0,0,0,0,0,0,4,0,0,0,26,0,0,0,0,0
38925,2013.0,1.1848,1.62,1443646.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
38926,2014.0,1.2666,1.58,1443646.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
38927,2015.0,2.7602,1.98,1443646.0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
38928,2016.0,3.8525,1.69,1443646.0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
38929,2017.0,3.8664,2.08,1443646.0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
38930,2018.0,4.8231,2.94,1443646.0,0,0,0,0,0,0,4,1,0,0,31,0,0,0,0,0
38931,2019.0,6.1733,3.43,1443646.0,0,0,0,0,0,0,5,1,0,0,33,0,0,0,0,0
38932,2020.0,7.8621,4.4,1443646.0,0,0,0,0,0,0,5,3,0,0,42,0,0,0,0,0
38933,2021.0,7.8899,3.46,1443646.0,0,0,0,0,0,0,6,1,0,0,44,0,0,0,0,0
38934,2022.0,7.5358,2.04,1443646.0,0,0,0,0,0,0,7,1,0,0,40,0,0,0,0,0
38935,2010.0,4.5863,-1.07,1162112.0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
38936,2011.0,5.3897,0.62,1162112.0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0
38937,2012.0,6.4868,0.76,1162112.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
38938,2013.0,7.2333,1.0,1162112.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
38939,2014.0,8.0504,0.9,1162112.0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0
38940,2015.0,6.935,-0.97,1162112.0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0
38941,2016.0,6.2679,-0.65,1162112.0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0
38942,2017.0,5.8813,-0.9,1162112.0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0
38943,2018.0,2.8865,-3.34,1162112.0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0
38944,2019.0,2.3627,-0.97,1162112.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
38945,2020.0,0.0564,-2.22,1162112.0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
38946,2011.0,3.4934,-0.45,1439199.0,0,0,0,0,0,0,3,1,0,0,8,0,0,0,0,0
38947,2012.0,2.9798,-0.51,1439199.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
38948,2013.0,2.8373,-0.23,1439199.0,0,0,0,0,0,0,8,1,0,0,26,0,0,0,0,0
38949,2014.0,3.1298,0.46,1439199.0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0
38950,2012.0,3.7394,0.24,880177.0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0
38951,2013.0,3.7763,-0.13,880177.0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0
38952,2021.0,-0.6626,-5.72,1817944.0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0
38953,2018.0,8.4774,0.2,1687221.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
38954,2023.0,8.3689,0.77,1687221.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
38955,2011.0,13.3643,2.58,1487986.0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0
38956,2012.0,26.9005,10.74,1487986.0,0,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0
38957,2013.0,29.822,1.01,1487986.0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0
38958,2014.0,28.5331,0.76,1487986.0,0,0,0,0,0,0,8,0,0,0,17,0,0,0,0,0
38959,2015.0,26.8358,0.1,1487986.0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0
38960,2016.0,26.4843,0.1,1487986.0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0
38961,2017.0,19.0032,-9.27,1487986.0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
38962,2014.0,0.225,-1.23,1437557.0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0
38963,2015.0,-0.8386,-1.21,1437557.0,0,0,0,0,0,0,2,1,0,0,16,0,0,0,0,0
38964,2017.0,-0.5799,-2.0,1437557.0,0,0,0,1,0,0,5,2,0,0,21,0,0,0,0,0
38965,2018.0,2.0635,-0.24,1437557.0,0,0,0,0,0,0,3,2,0,0,18,0,0,0,0,0
38966,2019.0,,-3.38,1437557.0,0,0,0,0,0,0,1,1,0,0,15,0,0,0,0,0
38967,2011.0,2.715,0.22,1310114.0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0
38968,2012.0,2.4714,-0.58,1310114.0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0
38969,2015.0,1.7298,-0.47,1310114.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
38970,2019.0,0.9324,-0.2,1310114.0,0,0,0,0,0,0,3,1,0,0,10,0,0,0,0,0
38971,2020.0,0.775,-0.19,1310114.0,0,0,0,0,0,0,2,2,0,0,9,0,0,0,0,0
38972,2021.0,0.6763,-0.15,1310114.0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0
38973,2012.0,6.5514,-0.17,1508844.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
38974,2013.0,6.6448,-0.16,1508844.0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
38975,2014.0,6.6699,-0.11,1508844.0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
38976,2015.0,6.6703,0.0,1508844.0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
38977,2016.0,6.1463,-0.47,1508844.0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
38978,2017.0,4.6456,-0.09,1508844.0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
38979,2018.0,4.9039,0.2,1508844.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
38980,2019.0,5.148,0.22,1508844.0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
38981,2020.0,4.9602,-0.21,1508844.0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
38982,2011.0,6.7025,1.81,1425292.0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0
38983,2012.0,6.1068,1.54,1425292.0,0,0,0,0,0,0,6,1,0,0,22,0,0,0,0,1
38984,2013.0,6.017,1.62,1425292.0,0,0,0,0,0,0,8,1,0,0,31,0,0,0,0,1
38985,2014.0,5.6607,1.04,1425292.0,0,0,0,0,0,0,6,1,0,0,19,0,0,0,0,0
38986,2015.0,5.2723,0.85,1425292.0,0,0,0,0,0,0,3,1,0,0,11,0,0,0,0,0
38987,2016.0,5.5163,-0.26,1425292.0,0,0,0,0,0,0,2,1,0,0,12,0,0,0,0,0
38988,2017.0,4.8538,-0.64,1425292.0,0,0,0,0,0,0,6,3,0,0,31,0,0,0,0,1
38989,2018.0,4.4122,-0.44,1425292.0,0,0,0,0,0,0,5,2,0,0,27,0,0,0,0,0
38990,2019.0,3.7035,-0.31,1425292.0,0,0,0,0,0,0,2,1,0,0,27,0,0,0,0,0
38991,2020.0,29.3519,-8.77,1425292.0,0,0,0,0,0,0,2,2,0,0,22,0,0,0,0,0
38992,2021.0,32.038,7.31,1425292.0,0,0,0,0,0,0,2,0,0,0,21,0,0,0,0,0
38993,2022.0,38.9604,27.07,1425292.0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0
38994,2023.0,28.6547,16.31,1425292.0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0
38995,2011.0,1.3278,-0.02,1507986.0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0
38996,2012.0,1.167,-0.16,1507986.0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0
38997,2013.0,2.3339,-0.46,1507986.0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0
38998,2017.0,-1.7324,-0.85,1507986.0,0,0,0,0,0,0,2,0,0,0,23,0,0,0,0,0
38999,2012.0,1.88,-1.87,1356576.0,0,0,0,0,0,0,10,0,0,0,19,0,0,0,0,0
39000,2013.0,0.837,-2.9,1356576.0,0,0,0,0,0,0,13,0,0,0,23,0,0,0,0,0
39001,2014.0,1.6604,0.47,1356576.0,0,0,0,0,0,0,12,0,0,0,24,0,0,0,0,0
39002,2015.0,1.7959,0.29,1356576.0,0,0,0,0,0,0,10,0,0,0,23,0,0,0,0,0
39003,2018.0,8.6592,2.13,1356576.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39004,2019.0,11.3344,2.16,1356576.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39005,2018.0,1.2981,0.15,1434728.0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
39006,2019.0,1.1456,0.1,1434728.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
39007,2020.0,1.425,0.05,1434728.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
39008,2021.0,1.3258,0.16,1434728.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
39009,2022.0,1.8597,0.24,1434728.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
39010,2011.0,3.5716,0.91,1507615.0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
39011,2012.0,-0.5069,1.7,1507615.0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
39012,2013.0,4.5098,1.44,1507615.0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
39013,2014.0,18.1589,0.94,1507615.0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0
39014,2015.0,18.1219,2.33,1507615.0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
39015,2016.0,14.9736,1.87,1507615.0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
39016,2017.0,13.4226,2.11,1507615.0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
39017,2018.0,16.5952,2.57,1507615.0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0
39018,2013.0,6.5367,0.92,1539894.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39019,2014.0,9.1076,1.61,1539894.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
39020,2015.0,10.1837,1.18,1539894.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
39021,2016.0,10.5915,0.2,1539894.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1
39022,2017.0,7.4519,-3.22,1539894.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1
39023,2018.0,0.4774,-6.67,1539894.0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,1
39024,2019.0,-0.7084,-1.09,1539894.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1
39025,2011.0,2.618,0.06,1509991.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
39026,2012.0,2.6471,-0.18,1509991.0,0,0,0,0,0,0,3,1,0,0,16,0,0,0,0,0
39027,2013.0,2.5604,-0.24,1509991.0,0,0,0,0,0,0,5,1,0,0,19,0,0,0,0,0
39028,2014.0,3.4608,0.73,1509991.0,0,0,0,0,0,0,8,0,0,0,26,0,0,0,0,0
39029,2015.0,3.4421,-0.18,1509991.0,0,0,0,0,0,0,6,1,0,0,31,0,0,0,0,0
39030,2016.0,2.7955,-0.74,1509991.0,0,0,0,0,0,0,5,1,0,0,31,0,0,0,0,0
39031,2017.0,2.3038,-0.57,1509991.0,0,0,0,0,0,0,8,2,0,0,33,0,0,0,0,0
39032,2018.0,2.3617,-0.23,1509991.0,0,0,0,0,0,0,5,2,0,0,23,0,0,0,0,0
39033,2019.0,2.0963,-0.14,1509991.0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0
39034,2020.0,1.0856,-1.02,1509991.0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0
39035,2021.0,1.1712,-0.19,1509991.0,0,0,0,0,0,0,6,0,0,0,22,0,0,0,0,0
39036,2022.0,1.7281,0.5,1509991.0,0,0,0,0,0,0,7,2,0,0,22,0,0,0,0,0
39037,2023.0,2.2436,0.46,1509991.0,0,0,0,0,0,0,4,1,0,0,14,0,0,0,0,0
39038,2011.0,21.6085,0.54,1487712.0,0,0,0,6,0,0,4,0,0,0,23,0,0,0,0,0
39039,2012.0,23.0389,1.31,1487712.0,0,0,0,6,0,0,4,0,0,0,23,0,0,0,0,0
39040,2013.0,24.7826,1.88,1487712.0,0,0,0,7,0,0,5,0,0,0,34,0,0,0,0,0
39041,2014.0,27.073,2.51,1487712.0,0,0,0,7,0,0,1,0,0,0,10,0,0,0,0,0
39042,2015.0,29.4387,2.47,1487712.0,0,0,0,0,0,0,0,4,0,0,18,0,0,0,0,0
39043,2016.0,32.8866,3.65,1487712.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
39044,2017.0,39.8317,7.33,1487712.0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
39045,2018.0,43.3249,4.88,1487712.0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
39046,2019.0,49.61,5.14,1487712.0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
39047,2020.0,53.3327,4.41,1487712.0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
39048,2021.0,61.4782,3.58,1487712.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
39049,2022.0,59.9278,-1.24,1487712.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
39050,2018.0,5.896,-2.04,1490349.0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0
39051,2019.0,3.9731,-1.77,1490349.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
39052,2011.0,3.8376,0.19,1169988.0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
39053,2012.0,4.0492,0.21,1169988.0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
39054,2011.0,6.0857,0.43,1509432.0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
39055,2012.0,7.0523,0.77,1509432.0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0
39056,2013.0,8.0643,0.78,1509432.0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0
39057,2014.0,8.972,0.74,1509432.0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0
39058,2015.0,9.6558,0.72,1509432.0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0
39059,2016.0,9.7237,0.36,1509432.0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0
39060,2017.0,8.2567,-1.61,1509432.0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
39061,2011.0,17.8608,-1.93,1501585.0,0,0,0,0,0,0,4,0,0,0,30,0,0,0,0,0
39062,2012.0,13.456,2.96,1501585.0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,0
39063,2013.0,31.1827,5.25,1501585.0,0,0,0,0,0,0,5,0,0,0,29,0,0,0,0,0
39064,2014.0,28.2609,6.93,1501585.0,0,0,0,0,0,0,8,0,0,0,28,0,0,0,0,0
39065,2015.0,31.7697,8.43,1501585.0,0,0,0,0,0,0,12,0,0,0,36,0,0,0,0,1
39066,2016.0,35.7792,12.24,1501585.0,0,0,0,0,0,0,12,0,0,0,37,0,0,0,0,1
39067,2017.0,38.98,10.48,1501585.0,0,0,0,0,0,0,12,0,0,0,29,0,0,0,0,1
39068,2018.0,36.1814,19.09,1501585.0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,1
39069,2019.0,38.9216,13.26,1501585.0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,1
39070,2020.0,46.9383,17.14,1501585.0,0,0,0,0,0,0,8,2,0,0,33,0,0,0,0,1
39071,2021.0,70.2,13.5,1501585.0,0,0,0,0,0,0,4,3,0,0,35,0,0,0,0,0
39072,2022.0,87.4436,14.44,1501585.0,0,0,0,0,0,0,3,3,0,0,25,0,0,0,0,0
39073,2023.0,103.309,17.07,1501585.0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0
39074,2017.0,19.2776,0.37,1615817.0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0
39075,2018.0,17.443,-1.94,1615817.0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0
39076,2011.0,6.1586,0.12,1271024.0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0
39077,2012.0,8.3612,0.21,1271024.0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0
39078,2013.0,21.8475,0.24,1271024.0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0
39079,2014.0,26.5942,-0.13,1271024.0,0,0,0,0,2,0,8,1,0,0,7,0,0,0,0,0
39080,2015.0,33.8408,-1.29,1271024.0,0,0,0,0,1,0,11,1,0,0,7,0,0,0,0,0
39081,2012.0,14.8309,0.24,1511198.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
39082,2013.0,15.1642,0.24,1511198.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39083,2014.0,15.6615,0.62,1511198.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39084,2015.0,16.4604,0.84,1511198.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39085,2016.0,17.2989,1.02,1511198.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
39086,2017.0,17.9367,1.07,1511198.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39087,2011.0,6.3718,0.41,1489096.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
