gvkey,datadate,fyear,cik,naics
064901,2015-09-30,2015,0001032220,561110
064901,2016-09-30,2016,0001032220,561110
064901,2017-09-30,2017,0001032220,561110
064901,2018-09-30,2018,0001032220,561110
064901,2019-09-30,2019,0001032220,561110
064901,2020-09-30,2020,0001032220,561110
064901,2021-09-30,2021,0001032220,561110
064901,2022-09-30,2022,0001032220,561110
064901,2023-09-30,2023,0001032220,561110
064915,2010-12-31,2010,0001036262,334416
064915,2011-12-31,2011,0001036262,334416
064915,2012-12-31,2012,0001036262,334416
064915,2013-12-31,2013,0001036262,334416
064915,2014-12-31,2014,0001036262,334416
064915,2015-12-31,2015,0001036262,334416
064915,2016-12-31,2016,0001036262,334416
064915,2017-12-31,2017,0001036262,334416
064915,2018-12-31,2018,0001036262,334416
064915,2019-12-31,2019,0001036262,334416
064915,2020-12-31,2020,0001036262,334416
064915,2021-12-31,2021,0001036262,334416
064915,2022-12-31,2022,0001036262,334416
064915,2023-12-31,2023,0001036262,334416
064929,2010-08-31,2010,0001023459,513210
064929,2011-08-31,2011,0001023459,513210
064929,2012-08-31,2012,0001023459,513210
064929,2013-08-31,2013,0001023459,513210
064929,2014-08-31,2014,0001023459,513210
064929,2015-08-31,2015,0001023459,513210
064929,2016-08-31,2016,0001023459,513210
064929,2017-08-31,2017,0001023459,513210
064929,2018-08-31,2018,0001023459,513210
064929,2019-08-31,2019,0001023459,513210
064929,2020-08-31,2020,0001023459,513210
064929,2021-08-31,2021,0001023459,513210
064929,2022-08-31,2022,0001023459,513210
064929,2023-08-31,2023,0001023459,513210
064979,2010-12-31,2010,0001028918,522110
064979,2011-12-31,2011,0001028918,522110
064979,2012-12-31,2012,0001028918,522110
064979,2013-12-31,2013,0001028918,522110
064979,2014-12-31,2014,0001028918,522110
064979,2015-12-31,2015,0001028918,522110
064979,2016-12-31,2016,0001028918,522110
064979,2017-12-31,2017,0001028918,522110
064979,2018-12-31,2018,0001028918,522110
064979,2019-12-31,2019,0001028918,522110
064979,2020-12-31,2020,0001028918,522110
064979,2021-12-31,2021,0001028918,522110
064979,2022-12-31,2022,0001028918,522110
064979,2023-12-31,2023,0001028918,522110
064997,2010-12-31,2010,0001035983,238220
064997,2011-12-31,2011,0001035983,238220
064997,2012-12-31,2012,0001035983,238220
064997,2013-12-31,2013,0001035983,238220
064997,2014-12-31,2014,0001035983,238220
064997,2015-12-31,2015,0001035983,238220
064997,2016-12-31,2016,0001035983,238220
064997,2017-12-31,2017,0001035983,238220
064997,2018-12-31,2018,0001035983,238220
064997,2019-12-31,2019,0001035983,238220
064997,2020-12-31,2020,0001035983,238220
064997,2021-12-31,2021,0001035983,238220
064997,2022-12-31,2022,0001035983,238220
064997,2023-12-31,2023,0001035983,238220
065006,2010-12-31,2010,0000866829,213112
065006,2011-12-31,2011,0000866829,213112
065006,2012-12-31,2012,0000866829,213112
065006,2013-12-31,2013,0000866829,213112
065006,2014-12-31,2014,0000866829,213112
065006,2015-12-31,2015,0000866829,213112
065006,2016-12-31,2016,0000866829,213112
065006,2017-12-31,2017,0000866829,213112
065006,2018-12-31,2018,0000866829,213112
065006,2019-12-31,2019,0000866829,213112
065006,2020-12-31,2020,0000866829,213112
065006,2021-12-31,2021,0000866829,213112
065006,2022-12-31,2022,0000866829,213112
065006,2023-12-31,2023,0000866829,213112
065009,2010-12-31,2010,0001389050,333132
065009,2011-12-31,2011,0001389050,333132
065009,2012-12-31,2012,0001389050,333132
065009,2013-12-31,2013,0001389050,333132
065009,2014-12-31,2014,0001389050,333132
065009,2015-12-31,2015,0001389050,333132
065009,2016-12-31,2016,0001389050,333132
065009,2017-12-31,2017,0001389050,333132
065009,2018-12-31,2018,0001389050,333132
065009,2019-12-31,2019,0001389050,333132
065009,2020-12-31,2020,0001389050,333132
065009,2021-12-31,2021,0001389050,333132
065009,2022-12-31,2022,0001389050,333132
065009,2023-12-31,2023,0001389050,333132
065021,2011-03-31,2010,0001023731,518210
065021,2012-03-31,2011,0001023731,518210
065021,2013-03-31,2012,0001023731,518210
065021,2014-03-31,2013,0001023731,518210
065021,2015-03-31,2014,0001023731,518210
065021,2016-03-31,2015,0001023731,518210
065021,2017-03-31,2016,0001023731,518210
065021,2018-03-31,2017,0001023731,518210
065021,2019-03-31,2018,0001023731,518210
065021,2020-03-31,2019,0001023731,518210
065021,2021-03-31,2020,0001023731,518210
065021,2022-03-31,2021,0001023731,518210
065021,2023-03-31,2022,0001023731,518210
065021,2024-03-31,2023,0001023731,518210
065036,2010-12-31,2010,0000882508,334413
065036,2011-12-31,2011,0000882508,334413
065036,2012-12-31,2012,0000882508,334413
065036,2013-12-31,2013,0000882508,334413
065036,2014-12-31,2014,0000882508,334413
065036,2015-12-31,2015,0000882508,334413
065036,2016-12-31,2016,0000882508,334413
065036,2017-12-31,2017,0000882508,334413
065036,2018-12-31,2018,0000882508,334413
065036,2019-12-31,2019,0000882508,334413
065036,2020-12-31,2020,0000882508,334413
065036,2021-12-31,2021,0000882508,334413
065036,2022-12-31,2022,0000882508,334413
065036,2023-12-31,2023,0000882508,334413
065050,2010-12-31,2010,0000890066,522110
065050,2011-12-31,2011,0000890066,522110
065050,2012-12-31,2012,0000890066,522110
065050,2013-12-31,2013,0000890066,522110
065050,2014-12-31,2014,0000890066,522110
065050,2015-12-31,2015,0000890066,522110
065050,2016-12-31,2016,0000890066,522110
065050,2017-12-31,2017,0000890066,522110
065050,2018-12-31,2018,0000890066,522110
065050,2019-12-31,2019,0000890066,522110
065050,2020-12-31,2020,0000890066,522110
065050,2021-12-31,2021,0000890066,522110
065050,2022-12-31,2022,0000890066,522110
065050,2023-12-31,2023,0000890066,522110
065106,2010-12-31,2010,0001569650,522110
065106,2011-12-31,2011,0001569650,522110
065106,2012-12-31,2012,0001569650,522110
065106,2013-12-31,2013,0001569650,522110
065106,2014-12-31,2014,0001569650,522110
065106,2015-12-31,2015,0001569650,522110
065106,2016-12-31,2016,0001569650,522110
065106,2017-12-31,2017,0001569650,522110
065106,2018-12-31,2018,0001569650,522110
065106,2019-12-31,2019,0001569650,522110
065106,2020-12-31,2020,0001569650,522110
065106,2021-12-31,2021,0001569650,522110
065106,2022-12-31,2022,0001569650,522110
065106,2023-12-31,2023,0001569650,522110
065176,2010-12-31,2010,0000842518,522110
065176,2011-12-31,2011,0000842518,522110
065176,2012-12-31,2012,0000842518,522110
065176,2013-12-31,2013,0000842518,522110
065176,2014-12-31,2014,0000842518,522110
065176,2015-12-31,2015,0000842518,522110
065176,2016-12-31,2016,0000842518,522110
065176,2017-12-31,2017,0000842518,522110
065176,2018-12-31,2018,0000842518,522110
065176,2019-12-31,2019,0000842518,522110
065176,2020-12-31,2020,0000842518,522110
065176,2021-12-31,2021,0000842518,522110
065176,2022-12-31,2022,0000842518,522110
065176,2023-12-31,2023,0000842518,522110
065228,2010-12-31,2010,0000887343,522110
065228,2011-12-31,2011,0000887343,522110
065228,2012-12-31,2012,0000887343,522110
065228,2013-12-31,2013,0000887343,522110
065228,2014-12-31,2014,0000887343,522110
065228,2015-12-31,2015,0000887343,522110
065228,2016-12-31,2016,0000887343,522110
065228,2017-12-31,2017,0000887343,522110
065228,2018-12-31,2018,0000887343,522110
065228,2019-12-31,2019,0000887343,522110
065228,2020-12-31,2020,0000887343,522110
065228,2021-12-31,2021,0000887343,522110
065228,2022-12-31,2022,0000887343,522110
065228,2023-12-31,2023,0000887343,522110
065235,2010-12-31,2010,0000909108,523940
065235,2011-12-31,2011,0000909108,523940
065235,2012-12-31,2012,0000909108,523940
065235,2013-12-31,2013,0000909108,523940
065235,2014-12-31,2014,0000909108,523940
065235,2015-12-31,2015,0000909108,523940
065235,2016-12-31,2016,0000909108,523940
065235,2017-12-31,2017,0000909108,523940
065235,2018-12-31,2018,0000909108,523940
065235,2019-12-31,2019,0000909108,523940
065235,2020-12-31,2020,0000909108,523940
065235,2021-12-31,2021,0000909108,523940
065235,2022-12-31,2022,0000909108,523940
065235,2023-12-31,2023,0000909108,523940
065286,2011-05-31,2010,0001040470,334515
065286,2012-05-31,2011,0001040470,334515
065286,2013-05-31,2012,0001040470,334515
065286,2014-05-31,2013,0001040470,334515
065286,2015-05-31,2014,0001040470,334515
065286,2016-05-31,2015,0001040470,334515
065286,2017-05-31,2016,0001040470,334515
065286,2018-05-31,2017,0001040470,334515
065286,2019-05-31,2018,0001040470,334515
065286,2020-05-31,2019,0001040470,334515
065286,2021-05-31,2020,0001040470,334515
065286,2022-05-31,2021,0001040470,334515
065286,2023-05-31,2022,0001040470,334515
065343,2010-08-31,2010,0001041803,455219
065343,2011-08-31,2011,0001041803,455219
065343,2012-08-31,2012,0001041803,455219
065343,2013-08-31,2013,0001041803,455219
065343,2014-08-31,2014,0001041803,455219
065343,2015-08-31,2015,0001041803,455219
065343,2016-08-31,2016,0001041803,455219
065343,2017-08-31,2017,0001041803,455219
065343,2018-08-31,2018,0001041803,455219
065343,2019-08-31,2019,0001041803,455219
065343,2020-08-31,2020,0001041803,455219
065343,2021-08-31,2021,0001041803,455219
065343,2022-08-31,2022,0001041803,455219
065343,2023-08-31,2023,0001041803,455219
065344,2010-12-31,2010,0001085243,335999
065344,2011-12-31,2011,0001085243,335999
065344,2012-12-31,2012,0001085243,335999
065344,2013-12-31,2013,0001085243,335999
065344,2014-12-31,2014,0001085243,335999
065344,2015-12-31,2015,0001085243,335999
065344,2016-12-31,2016,0001085243,335999
065344,2017-12-31,2017,0001085243,335999
065344,2018-12-31,2018,0001085243,335999
065344,2019-12-31,2019,0001085243,335999
065344,2020-12-31,2020,0001085243,335999
065344,2021-12-31,2021,0001085243,335999
065344,2022-12-31,2022,0001085243,335999
065344,2023-12-31,2023,0001085243,335999
065365,2011-03-31,2010,0001000045,522220
065365,2012-03-31,2011,0001000045,522220
065365,2013-03-31,2012,0001000045,522220
065365,2014-03-31,2013,0001000045,522220
065365,2015-03-31,2014,0001000045,522220
065365,2016-03-31,2015,0001000045,522220
065365,2017-03-31,2016,0001000045,522220
065365,2018-03-31,2017,0001000045,522220
065365,2019-03-31,2018,0001000045,522220
065365,2020-03-31,2019,0001000045,522220
065365,2021-03-31,2020,0001000045,522220
065365,2022-03-31,2021,0001000045,522220
065365,2023-03-31,2022,0001000045,522220
065374,2010-12-31,2010,0000798528,488390
065374,2011-12-31,2011,0000798528,488390
065374,2012-12-31,2012,0000798528,488390
065374,2013-12-31,2013,0000798528,488390
065374,2014-12-31,2014,0000798528,488390
065374,2015-12-31,2015,0000798528,488390
065374,2016-12-31,2016,0000798528,488390
065374,2017-12-31,2017,0000798528,488390
065374,2018-12-31,2018,0000798528,488390
065374,2019-12-31,2019,0000798528,488390
065374,2020-12-31,2020,0000798528,488390
065374,2021-12-31,2021,0000798528,488390
065374,2022-12-31,2022,0000798528,488390
065374,2023-12-31,2023,0000798528,488390
065376,2010-12-31,2010,0001010086,325414
065376,2011-12-31,2011,0001010086,325414
065376,2012-12-31,2012,0001010086,325414
065376,2013-12-31,2013,0001010086,325414
065376,2014-12-31,2014,0001010086,325414
065376,2015-12-31,2015,0001010086,325414
065376,2016-12-31,2016,0001010086,325414
065376,2017-12-31,2017,0001010086,325414
065376,2018-12-31,2018,0001010086,325414
065376,2019-12-31,2019,0001010086,325414
065376,2020-12-31,2020,0001010086,325414
065376,2021-12-31,2021,0001010086,325414
065376,2022-12-31,2022,0001010086,325414
065376,2023-12-31,2023,0001010086,325414
065406,2011-03-31,2010,0001040130,456110
065406,2012-03-31,2011,0001040130,456110
065406,2013-03-31,2012,0001040130,456110
065406,2014-03-31,2013,0001040130,456110
065406,2015-03-31,2014,0001040130,456110
065406,2016-03-31,2015,0001040130,456110
065406,2017-03-31,2016,0001040130,456110
065406,2018-03-31,2017,0001040130,456110
065406,2019-03-31,2018,0001040130,456110
065406,2020-03-31,2019,0001040130,456110
065406,2021-03-31,2020,0001040130,456110
065406,2022-03-31,2021,0001040130,456110
065406,2023-03-31,2022,0001040130,456110
065421,2010-12-31,2010,0000917491,334519
065421,2011-12-31,2011,0000917491,334519
065421,2012-12-31,2012,0000917491,334519
065421,2013-12-31,2013,0000917491,334519
065421,2014-12-31,2014,0000917491,334519
065421,2015-12-31,2015,0000917491,334519
065421,2016-12-31,2016,0000917491,334519
065421,2017-12-31,2017,0000917491,334519
065421,2018-12-31,2018,0000917491,334519
065421,2019-12-31,2019,0000917491,334519
065421,2020-12-31,2020,0000917491,334519
065421,2021-12-31,2021,0000917491,334519
065421,2022-12-31,2022,0000917491,334519
065421,2023-12-31,2023,0000917491,334519
065430,2011-01-31,2010,0001041859,458110
065430,2012-01-31,2011,0001041859,458110
065430,2013-01-31,2012,0001041859,458110
065430,2014-01-31,2013,0001041859,458110
065430,2015-01-31,2014,0001041859,458110
065430,2016-01-31,2015,0001041859,458110
065430,2017-01-31,2016,0001041859,458110
065430,2018-01-31,2017,0001041859,458110
065430,2019-01-31,2018,0001041859,458110
065430,2020-01-31,2019,0001041859,458110
065430,2021-01-31,2020,0001041859,458110
065430,2022-01-31,2021,0001041859,458110
065430,2023-01-31,2022,0001041859,458110
065430,2024-01-31,2023,0001041859,458110
065460,2010-12-31,2010,0001016838,518210
065460,2011-12-31,2011,0001016838,518210
065460,2012-12-31,2012,0001016838,518210
065460,2013-12-31,2013,0001016838,518210
065460,2014-12-31,2014,0001016838,518210
065460,2015-12-31,2015,0001016838,518210
065460,2016-12-31,2016,0001016838,518210
065460,2017-12-31,2017,0001016838,518210
065460,2018-12-31,2018,0001016838,518210
065460,2019-12-31,2019,0001016838,518210
065460,2020-12-31,2020,0001016838,518210
065460,2021-12-31,2021,0001016838,518210
065460,2022-12-31,2022,0001016838,518210
065460,2023-12-31,2023,0001016838,518210
065500,2010-12-31,2010,0001000177,483111
065500,2011-12-31,2011,0001000177,483111
065500,2012-12-31,2012,0001000177,483111
065500,2013-12-31,2013,0001000177,483111
065500,2014-12-31,2014,0001000177,483111
065500,2015-12-31,2015,0001000177,483111
065500,2016-12-31,2016,0001000177,483111
065500,2017-12-31,2017,0001000177,483111
065500,2018-12-31,2018,0001000177,483111
065500,2019-12-31,2019,0001000177,483111
065500,2020-12-31,2020,0001000177,483111
065500,2021-12-31,2021,0001000177,483111
065500,2022-12-31,2022,0001000177,483111
065500,2023-12-31,2023,0001000177,483111
065540,2010-06-30,2010,0001041514,518210
065540,2011-06-30,2011,0001041514,518210
065540,2012-06-30,2012,0001041514,518210
065540,2013-06-30,2013,0001041514,518210
065540,2014-06-30,2014,0001041514,518210
065540,2015-06-30,2015,0001041514,518210
065540,2016-06-30,2016,0001041514,518210
065540,2017-06-30,2017,0001041514,518210
065540,2018-06-30,2018,0001041514,518210
065540,2019-06-30,2019,0001041514,518210
065540,2020-06-30,2020,0001041514,518210
065540,2021-06-30,2021,0001041514,518210
065540,2022-06-30,2022,0001041514,518210
065540,2023-06-30,2023,0001041514,518210
065548,2010-12-31,2010,0000750686,522110
065548,2011-12-31,2011,0000750686,522110
065548,2012-12-31,2012,0000750686,522110
065548,2013-12-31,2013,0000750686,522110
065548,2014-12-31,2014,0000750686,522110
065548,2015-12-31,2015,0000750686,522110
065548,2016-12-31,2016,0000750686,522110
065548,2017-12-31,2017,0000750686,522110
065548,2018-12-31,2018,0000750686,522110
065548,2019-12-31,2019,0000750686,522110
065548,2020-12-31,2020,0000750686,522110
065548,2021-12-31,2021,0000750686,522110
065548,2022-12-31,2022,0000750686,522110
065548,2023-12-31,2023,0000750686,522110
065552,2010-12-31,2010,0001036044,334118
065552,2011-12-31,2011,0001036044,334118
065552,2012-12-31,2012,0001036044,334118
065552,2013-12-31,2013,0001036044,334118
065552,2014-12-31,2014,0001036044,334118
065552,2015-12-31,2015,0001036044,334118
065552,2016-12-31,2016,0001036044,334118
065552,2017-12-31,2017,0001036044,334118
065552,2018-12-31,2018,0001036044,334118
065552,2019-12-31,2019,0001036044,334118
065552,2020-12-31,2020,0001036044,334118
065552,2021-12-31,2021,0001036044,334118
065552,2022-12-31,2022,0001036044,334118
065552,2023-12-31,2023,0001036044,334118
065590,2010-12-31,2010,0001043337,334419
065590,2011-12-31,2011,0001043337,334419
065590,2012-12-31,2012,0001043337,334419
065590,2013-12-31,2013,0001043337,334419
065590,2014-12-31,2014,0001043337,334419
065590,2015-12-31,2015,0001043337,334419
065590,2016-12-31,2016,0001043337,334419
065590,2017-12-31,2017,0001043337,334419
065590,2018-12-31,2018,0001043337,334419
065590,2019-12-31,2019,0001043337,334419
065590,2020-12-31,2020,0001043337,334419
065590,2021-12-31,2021,0001043337,334419
065590,2022-12-31,2022,0001043337,334419
065590,2023-12-31,2023,0001043337,334419
065607,2010-06-30,2010,0001039065,334519
065607,2011-06-30,2011,0001039065,334519
065607,2012-06-30,2012,0001039065,334519
065607,2013-06-30,2013,0001039065,334519
065607,2014-06-30,2014,0001039065,334519
065607,2015-06-30,2015,0001039065,334519
065607,2016-06-30,2016,0001039065,334519
065607,2017-06-30,2017,0001039065,334519
065607,2018-06-30,2018,0001039065,334519
065607,2019-06-30,2019,0001039065,334519
065607,2020-06-30,2020,0001039065,334519
065607,2021-06-30,2021,0001039065,334519
065607,2022-06-30,2022,0001039065,334519
065607,2023-06-30,2023,0001039065,334519
065615,2010-12-31,2010,0001046311,533110
065615,2011-12-31,2011,0001046311,533110
065615,2012-12-31,2012,0001046311,533110
065615,2013-12-31,2013,0001046311,533110
065615,2014-12-31,2014,0001046311,533110
065615,2015-12-31,2015,0001046311,533110
065615,2016-12-31,2016,0001046311,533110
065615,2017-12-31,2017,0001046311,533110
065615,2018-12-31,2018,0001046311,533110
065615,2019-12-31,2019,0001046311,533110
065615,2020-12-31,2020,0001046311,533110
065615,2021-12-31,2021,0001046311,533110
065615,2022-12-31,2022,0001046311,533110
065615,2023-12-31,2023,0001046311,533110
065689,2010-12-31,2010,0001042729,522110
065689,2011-12-31,2011,0001042729,522110
065689,2012-12-31,2012,0001042729,522110
065689,2013-12-31,2013,0001042729,522110
065689,2014-12-31,2014,0001042729,522110
065689,2015-12-31,2015,0001042729,522110
065689,2016-12-31,2016,0001042729,522110
